order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivered_date,region,returned,return_reason,total_amount,shipping_cost,profit_margin,customer_age,customer_gender,delivery_lead_time,is_returned,price_bucket,high_discount,is_cod,return_probability
O101359,C17678,P249190,Electronics,651.39,0.0,2,Credit Card,2024-01-24,2024-01-28,Central,No,Not Returned,1302.78,12.31,144.02,36,Male,4,0,Medium,0,0,0.09120962465739202
O101370,C11673,P205723,Electronics,238.99,0.0,1,Debit Card,2023-12-20,2023-12-26,South,No,Not Returned,238.99,9.5,19.18,33,Female,6,0,Low,0,0,0.08280991680070705
O101372,C17041,P242536,Electronics,425.89,0.0,1,PayPal,2024-06-12,2024-06-15,Central,No,Not Returned,425.89,10.69,40.42,38,Other,3,0,Low,0,0,0.0853251590739392
O101389,C13677,P201634,Electronics,668.65,0.0,1,Credit Card,2024-12-22,2024-12-26,South,No,Not Returned,668.65,10.36,69.88,52,Female,4,0,Medium,0,0,0.08512344548273368
O101435,C14711,P228602,Electronics,429.78,0.0,3,COD,2024-12-29,2025-01-03,West,No,Not Returned,1289.34,13.23,141.49,69,Female,5,0,Low,0,1,0.08864087826327376
O101437,C16943,P233208,Electronics,443.51,0.0,2,Credit Card,2023-12-20,2023-12-23,North,Yes,Defective,887.02,10.17,96.27,34,Male,3,1,Low,0,0,0.07446692695813958
O101441,C15984,P203152,Fashion,90.2,0.05,1,Debit Card,2025-02-28,2025-03-05,West,No,Not Returned,85.69,9.17,20.82,31,Male,5,0,Low,0,0,0.07453392892730225
O101443,C14670,P210247,Home,173.95,0.0,2,Debit Card,2024-05-08,2024-05-13,West,No,Not Returned,347.9,10.26,87.15,58,Male,5,0,Low,0,0,0.07676555352004957
O101446,C12712,P242382,Electronics,282.06,0.0,1,Credit Card,2024-08-22,2024-08-27,East,Yes,Defective,282.06,9.36,24.49,18,Male,5,1,Low,0,0,0.07929828787420873
O101447,C12192,P249225,Electronics,666.24,0.3,1,Credit Card,2025-01-29,2025-02-01,North,No,Not Returned,466.37,11.11,44.85,47,Female,3,0,Medium,1,0,0.0861515137201488
O101455,C12151,P218114,Electronics,153.94,0.3,2,UPI,2024-11-02,2024-11-05,North,No,Not Returned,215.52,9.95,15.91,46,Male,3,0,Low,1,0,0.07290912150168327
O101461,C12626,P210952,Electronics,807.12,0.0,1,PayPal,2025-06-09,2025-06-13,West,No,Not Returned,807.12,9.35,87.5,30,Female,4,0,Medium,0,0,0.07703886512224842
O101466,C17667,P212860,Electronics,354.75,0.1,3,Credit Card,2025-06-19,2025-06-22,North,No,Not Returned,957.82,13.17,101.77,59,Male,3,0,Low,0,0,0.09491834013270876
O101473,C11254,P213887,Electronics,1357.13,0.05,1,Wallet,2024-02-24,2024-02-28,South,No,Not Returned,1289.27,11.04,143.67,60,Female,4,0,Medium,0,0,0.09132672020940669
O101475,C10419,P249628,Home,147.44,0.0,1,Credit Card,2024-04-09,2024-04-13,Central,No,Not Returned,147.44,9.19,32.09,45,Female,4,0,Low,0,0,0.07285500492332506
O101483,C10950,P201947,Electronics,607.11,0.0,1,Credit Card,2023-12-03,2023-12-07,South,No,Not Returned,607.11,9.1,63.75,60,Male,4,0,Medium,0,0,0.07509026798437045
O101484,C12336,P219715,Electronics,72.25,0.0,2,Debit Card,2024-02-09,2024-02-14,South,No,Not Returned,144.5,9.31,8.03,49,Female,5,0,Low,0,0,0.07777066461617069
O101490,C14612,P247782,Electronics,547.05,0.0,1,Wallet,2023-10-04,2023-10-11,West,No,Not Returned,547.05,9.11,56.54,44,Female,7,0,Medium,0,0,0.08214095987067342
O101492,C11865,P229250,Electronics,330.23,0.0,1,Debit Card,2025-08-03,2025-08-08,Central,No,Not Returned,330.23,9.72,29.91,18,Female,5,0,Low,0,0,0.08219745652437363
O101505,C13228,P207965,Home,162.08,0.0,1,Credit Card,2023-09-30,2023-10-04,North,Yes,Missing/Wrong item,162.08,9.26,36.12,26,Female,4,1,Low,0,0,0.07309662947617242
O101521,C11834,P216319,Electronics,371.93,0.0,5,Credit Card,2024-09-26,2024-10-02,Central,No,Not Returned,1859.65,11.56,211.6,60,Female,6,0,Low,0,0,0.07657890551295593
O101522,C17450,P219078,Electronics,351.12,0.15,3,UPI,2025-07-14,2025-07-20,West,No,Not Returned,895.36,10.23,97.21,66,Female,6,0,Low,0,0,0.07750681079841576
O101525,C14106,P219668,Home,83.47,0.05,5,PayPal,2025-05-12,2025-05-17,West,No,Not Returned,396.48,10.35,100.66,38,Female,5,0,Low,0,0,0.07359233531159548
O101534,C10345,P229372,Home,274.92,0.1,1,Wallet,2023-10-05,2023-10-10,South,No,Not Returned,247.43,10.11,59.17,59,Female,5,0,Low,0,0,0.07876638576705502
O101568,C13533,P212850,Sports,301.73,0.1,1,Debit Card,2023-12-19,2023-12-25,East,No,Not Returned,271.56,9.85,71.62,23,Female,6,0,Low,0,0,0.07795130288543432
O101586,C14021,P229511,Electronics,638.63,0.0,1,UPI,2025-04-23,2025-04-26,Central,No,Not Returned,638.63,9.09,67.55,26,Other,3,0,Medium,0,0,0.07281931869505967
O101588,C16514,P249005,Home,482.16,0.0,1,Debit Card,2023-10-21,2023-10-27,East,No,Not Returned,482.16,9.68,125.32,67,Male,6,0,Low,0,0,0.07463841653351265
O101590,C16030,P248586,Electronics,88.12,0.0,3,Credit Card,2024-03-22,2024-03-26,West,No,Not Returned,264.36,10.12,21.6,43,Male,4,0,Low,0,0,0.0802333083986964
O101611,C10474,P246728,Electronics,594.33,0.0,1,PayPal,2024-12-07,2024-12-12,East,No,Not Returned,594.33,10.4,60.92,20,Female,5,0,Medium,0,0,0.08798832445485825
O101619,C14858,P243739,Sports,304.9,0.1,1,UPI,2025-06-04,2025-06-13,South,No,Not Returned,274.41,8.87,73.45,41,Female,9,0,Low,0,0,0.07722760782643621
O101629,C15280,P212416,Electronics,80.37,0.15,2,Credit Card,2024-04-17,2024-04-21,West,No,Not Returned,136.63,9.75,6.65,19,Male,4,0,Low,0,0,0.07635790829190606
O101634,C14757,P240227,Electronics,376.3,0.0,1,Debit Card,2024-01-02,2024-01-05,Central,No,Not Returned,376.3,9.8,35.36,43,Female,3,0,Low,0,0,0.07810209870306287
O101647,C16619,P232716,Electronics,1397.55,0.0,1,PayPal,2023-12-31,2024-01-05,East,No,Not Returned,1397.55,9.98,157.73,43,Male,5,0,Medium,0,0,0.08463861954533415
O101651,C16704,P200528,Electronics,556.93,0.0,1,COD,2024-08-09,2024-08-14,West,No,Not Returned,556.93,12.39,54.44,56,Female,5,0,Medium,0,1,0.09598360090105838
O101652,C14422,P243093,Electronics,515.5,0.0,1,Wallet,2025-07-25,2025-07-29,North,No,Not Returned,515.5,10.09,51.77,61,Female,4,0,Medium,0,0,0.0828377348443817
O101657,C12262,P217246,Electronics,155.97,0.0,1,Debit Card,2024-02-22,2024-03-02,East,Yes,Slow delivery,155.97,7.97,10.75,19,Male,9,1,Low,0,0,0.0777158132853138
O101660,C10722,P220704,Electronics,383.06,0.0,4,Credit Card,2025-05-10,2025-05-13,North,No,Not Returned,1532.24,11.27,172.6,43,Other,3,0,Low,0,0,0.07259405072608953
O101693,C14895,P230785,Electronics,473.29,0.0,1,Debit Card,2024-11-30,2024-12-07,East,No,Not Returned,473.29,8.27,48.52,60,Male,7,0,Low,0,0,0.07553669134208123
O101694,C14873,P229402,Electronics,1483.92,0.05,1,Debit Card,2025-05-10,2025-05-15,East,No,Not Returned,1409.72,11.12,158.05,48,Male,5,0,Medium,0,0,0.09492256255980022
O101708,C10832,P237575,Fashion,22.14,0.0,2,Credit Card,2024-04-14,2024-04-27,East,No,Not Returned,44.28,7.21,8.29,48,Female,13,0,Low,0,0,0.07945357961208786
O101713,C16102,P249966,Electronics,300.68,0.1,1,Credit Card,2024-04-18,2024-04-22,South,No,Not Returned,270.61,9.26,23.21,29,Female,4,0,Low,0,0,0.07486204069685944
O101715,C15886,P228727,Sports,192.51,0.0,1,Credit Card,2024-11-27,2024-12-05,South,No,Not Returned,192.51,8.98,48.77,43,Female,8,0,Low,0,0,0.07896341745945482
O101720,C13300,P240087,Home,122.5,0.0,1,PayPal,2025-04-22,2025-04-25,North,No,Not Returned,122.5,9.53,24.77,40,Male,3,0,Low,0,0,0.07362426889927598
O101737,C14547,P247611,Grocery,76.25,0.0,5,Debit Card,2024-09-07,2024-09-15,East,No,Not Returned,381.25,8.46,22.04,27,Female,8,0,Low,0,0,0.07655078451525671
O101738,C15619,P218888,Electronics,328.07,0.0,4,Credit Card,2025-07-29,2025-08-03,East,Yes,Not as described,1312.28,10.48,146.99,27,Female,5,1,Low,0,0,0.0734735700449804
O101745,C10943,P227762,Home,441.0,0.1,1,Debit Card,2025-01-25,2025-01-29,West,No,Not Returned,396.9,10.3,100.83,43,Female,4,0,Low,0,0,0.07529197151127262
O101749,C10774,P245593,Home,670.6,0.2,1,PayPal,2024-12-02,2024-12-06,South,No,Not Returned,536.48,11.66,138.55,63,Male,4,0,Medium,0,0,0.0827199317706369
O101760,C14177,P232309,Electronics,415.85,0.05,1,Debit Card,2025-03-19,2025-03-24,East,No,Not Returned,395.06,10.48,36.93,36,Male,5,0,Low,0,0,0.08794426826019149
O101761,C10513,P241472,Fashion,128.76,0.0,1,Credit Card,2024-02-18,2024-02-26,South,No,Not Returned,128.76,8.27,36.8,67,Female,8,0,Low,0,0,0.07414043452223981
O101762,C11920,P235455,Electronics,122.63,0.0,1,Credit Card,2025-05-02,2025-05-07,West,No,Not Returned,122.63,8.74,5.98,40,Female,5,0,Low,0,0,0.07450450765493873
O101767,C14841,P222918,Electronics,497.7,0.0,1,Debit Card,2023-12-15,2023-12-19,North,No,Not Returned,497.7,8.8,50.92,34,Female,4,0,Low,0,0,0.07284382341034769
O101774,C11555,P235980,Home,66.98,0.0,2,Debit Card,2025-03-08,2025-03-13,South,No,Not Returned,133.96,8.91,28.6,54,Male,5,0,Low,0,0,0.07228248657360777
O101793,C12679,P232402,Electronics,278.38,0.0,1,Credit Card,2025-01-09,2025-01-13,Central,No,Not Returned,278.38,9.55,23.86,26,Female,4,0,Low,0,0,0.0784501121161522
O101836,C15497,P245841,Electronics,546.34,0.1,1,COD,2024-07-07,2024-07-11,South,Yes,Not as described,491.71,10.86,48.15,35,Female,4,1,Medium,0,1,0.0791058864756207
O101842,C12074,P244292,Electronics,280.84,0.0,1,UPI,2024-11-27,2024-12-04,South,No,Not Returned,280.84,8.26,25.44,65,Female,7,0,Low,0,0,0.07541243186974894
O101845,C10645,P209145,Electronics,702.25,0.0,3,Credit Card,2024-03-25,2024-03-29,North,No,Not Returned,2106.75,12.39,240.42,54,Male,4,0,Medium,0,0,0.07972798993867901
O101846,C14826,P247125,Electronics,1575.66,0.1,1,Credit Card,2025-08-22,2025-08-27,South,No,Not Returned,1418.09,11.82,158.35,51,Other,5,0,Medium,0,0,0.10205525392545219
O101853,C10454,P238221,Electronics,173.64,0.0,1,Credit Card,2025-03-07,2025-03-11,Central,No,Not Returned,173.64,9.09,11.75,47,Male,4,0,Low,0,0,0.07490617426218003
O101856,C13472,P216923,Electronics,376.67,0.0,1,UPI,2024-12-01,2024-12-07,East,No,Not Returned,376.67,8.25,36.95,27,Female,6,0,Low,0,0,0.07314906597745544
O101860,C14797,P231974,Electronics,378.12,0.0,1,Credit Card,2025-04-11,2025-04-15,West,No,Not Returned,378.12,12.34,33.03,37,Male,4,0,Low,0,0,0.10322976793111979
O101874,C14124,P204286,Electronics,574.32,0.05,1,Debit Card,2024-03-23,2024-03-27,West,Yes,Defective,545.6,9.25,56.22,60,Male,4,1,Medium,0,0,0.07573041152048765
O101887,C14193,P231474,Electronics,312.06,0.05,1,Debit Card,2024-04-27,2024-05-01,North,No,Not Returned,296.46,9.53,26.05,24,Male,4,0,Low,0,0,0.07761145799027198
O101893,C16212,P208434,Electronics,1617.95,0.3,1,COD,2025-07-27,2025-08-03,East,No,Not Returned,1132.56,10.28,125.63,56,Other,7,0,Medium,1,1,0.0847875302883335
O101899,C17315,P232780,Electronics,1224.51,0.1,1,Credit Card,2024-10-21,2024-10-26,West,No,Not Returned,1102.06,9.34,122.91,54,Female,5,0,Medium,0,0,0.07936344974591739
O101910,C16344,P220687,Electronics,700.62,0.0,1,Credit Card,2023-10-12,2023-10-16,South,No,Not Returned,700.62,9.79,74.28,43,Female,4,0,Medium,0,0,0.0804586230517592
O101912,C17617,P225899,Electronics,287.6,0.0,1,Credit Card,2024-07-23,2024-07-29,East,No,Not Returned,287.6,8.49,26.02,23,Female,6,0,Low,0,0,0.07490423840319664
O101920,C10060,P226561,Electronics,410.04,0.05,3,UPI,2024-11-17,2024-11-20,Central,No,Not Returned,1168.61,12.49,127.74,53,Male,3,0,Low,0,0,0.08725675195809673
O101927,C14226,P234853,Electronics,381.65,0.15,1,UPI,2024-03-30,2024-04-02,North,No,Not Returned,324.4,9.39,29.54,19,Male,3,0,Low,0,0,0.07314366383156276
O101943,C15136,P210844,Electronics,200.75,0.0,1,PayPal,2025-04-15,2025-04-19,South,No,Not Returned,200.75,8.94,15.15,66,Male,4,0,Low,0,0,0.0737981404886329
O101968,C13726,P237971,Home,56.47,0.0,2,Debit Card,2023-09-27,2023-10-01,South,No,Not Returned,112.94,10.11,21.51,58,Male,4,0,Low,0,0,0.0796761423505826
O102013,C17980,P242012,Electronics,78.79,0.0,3,Credit Card,2025-08-05,2025-08-10,West,No,Not Returned,236.37,9.66,18.7,52,Female,5,0,Low,0,0,0.07922988411065168
O102020,C14278,P214003,Electronics,393.29,0.0,1,Credit Card,2024-12-30,2025-01-04,East,No,Not Returned,393.29,10.47,36.72,45,Female,5,0,Low,0,0,0.08853922374014746
O102030,C10920,P237424,Home,346.34,0.0,1,Credit Card,2025-05-29,2025-06-02,West,No,Not Returned,346.34,9.94,87.04,49,Female,4,0,Low,0,0,0.07468716736433566
O102031,C17564,P212410,Electronics,153.04,0.0,2,Credit Card,2025-06-23,2025-06-27,West,No,Not Returned,306.08,9.43,27.3,62,Female,4,0,Low,0,0,0.07525159701483834
O102033,C17328,P202665,Home,725.45,0.05,1,Debit Card,2024-04-22,2024-04-27,South,No,Not Returned,689.18,10.55,182.42,67,Male,5,0,Medium,0,0,0.07465095847016955
O102038,C17037,P224172,Sports,68.29,0.0,2,Debit Card,2023-10-16,2023-10-21,West,No,Not Returned,136.58,11.05,29.92,58,Male,5,0,Low,0,0,0.08893770506321187
O102060,C14413,P234426,Electronics,789.76,0.0,1,COD,2024-11-01,2024-11-06,West,No,Not Returned,789.76,11.36,83.41,32,Male,5,0,Medium,0,1,0.08682026811917241
O102072,C13430,P236115,Electronics,600.66,0.1,1,Credit Card,2024-03-19,2024-03-24,West,No,Not Returned,540.59,8.79,56.08,64,Male,5,0,Medium,0,0,0.07408321931709316
O102079,C11165,P214415,Electronics,120.05,0.0,1,UPI,2024-06-25,2024-07-03,East,No,Not Returned,120.05,8.65,5.76,49,Male,8,0,Low,0,0,0.08071637528269067
O102100,C11828,P231404,Electronics,405.12,0.0,1,Credit Card,2024-12-30,2025-01-07,East,No,Not Returned,405.12,8.54,40.07,63,Male,8,0,Low,0,0,0.07991566366883206
O102102,C14068,P202788,Electronics,518.46,0.0,1,Wallet,2025-02-08,2025-02-12,South,Yes,Missing/Wrong item,518.46,10.42,51.8,21,Female,4,1,Medium,0,0,0.0855867909316818
O102103,C10938,P232149,Home,249.02,0.15,1,UPI,2024-02-15,2024-02-19,South,Yes,Missing/Wrong item,211.67,9.8,49.47,69,Male,4,1,Low,0,0,0.07406031817084956
O102145,C15640,P214272,Electronics,440.03,0.05,1,Debit Card,2024-08-06,2024-08-10,South,No,Not Returned,418.03,9.87,40.29,69,Female,4,0,Low,0,0,0.08041484700659848
O102151,C11914,P231696,Home,178.52,0.05,1,Wallet,2025-01-26,2025-02-01,East,No,Not Returned,169.59,8.86,38.63,52,Female,6,0,Low,0,0,0.0736494894997494
O102161,C17906,P213913,Electronics,587.6,0.0,1,UPI,2025-01-11,2025-01-17,East,No,Not Returned,587.6,8.94,61.57,63,Female,6,0,Medium,0,0,0.07842103485499106
O102169,C14675,P210624,Electronics,693.25,0.0,1,UPI,2023-11-14,2023-11-19,South,No,Not Returned,693.25,9.85,73.34,63,Male,5,0,Medium,0,0,0.08336333114942067
O102175,C15047,P219689,Electronics,766.14,0.0,3,Credit Card,2023-10-06,2023-10-11,South,No,Not Returned,2298.42,12.43,263.38,26,Male,5,0,Medium,0,0,0.08048553708100445
O102192,C10954,P207242,Electronics,599.87,0.05,1,Credit Card,2025-08-15,2025-08-19,West,No,Not Returned,569.88,10.37,58.02,39,Female,4,0,Medium,0,0,0.08467202668101566
O102201,C15295,P235930,Electronics,181.73,0.05,4,Debit Card,2025-03-12,2025-03-17,South,Yes,No longer needed,690.57,11.59,71.28,44,Male,5,1,Low,0,0,0.08870227670168299
O102209,C10795,P247461,Grocery,40.01,0.15,3,Credit Card,2024-10-14,2024-10-20,South,No,Not Returned,102.03,8.62,-0.46,20,Female,6,0,Low,0,0,0.07277142237521224
O102224,C15985,P216832,Electronics,119.64,0.0,1,Debit Card,2023-09-21,2023-09-28,East,No,Not Returned,119.64,8.38,5.98,40,Female,7,0,Low,0,0,0.07627979564601393
O102247,C14451,P208294,Fashion,67.91,0.05,4,Credit Card,2025-05-16,2025-05-23,South,No,Not Returned,258.06,9.58,80.74,67,Male,7,0,Low,0,0,0.07452535535418661
O102262,C12719,P240185,Electronics,57.46,0.0,1,Credit Card,2024-02-09,2024-02-15,East,No,Not Returned,57.46,8.73,-1.83,56,Male,6,0,Low,0,0,0.07666101404802769
O102270,C13329,P248654,Home,220.39,0.0,1,Debit Card,2024-08-02,2024-08-07,West,No,Not Returned,220.39,9.02,52.69,19,Male,5,0,Low,0,0,0.07244660219450008
O102281,C11136,P244088,Sports,191.46,0.0,1,Debit Card,2024-12-14,2024-12-18,North,No,Not Returned,191.46,10.81,46.63,25,Male,4,0,Low,0,0,0.08414987957037587
O102283,C12064,P202962,Electronics,355.53,0.0,3,Debit Card,2024-08-11,2024-08-15,Central,No,Not Returned,1066.59,10.71,117.28,67,Female,4,0,Low,0,0,0.07690145916126877
O102284,C14455,P235095,Electronics,518.23,0.0,1,Credit Card,2024-10-26,2024-11-01,South,No,Not Returned,518.23,9.28,52.91,63,Male,6,0,Medium,0,0,0.08109756850218719
O102285,C17390,P230000,Electronics,542.8,0.1,2,Credit Card,2024-01-19,2024-01-27,East,No,Not Returned,977.04,9.9,107.34,26,Female,8,0,Medium,0,0,0.08228617772141857
O102297,C14681,P248074,Electronics,650.1,0.0,1,Debit Card,2025-04-06,2025-04-11,West,No,Not Returned,650.1,11.13,66.88,47,Female,5,0,Medium,0,0,0.0945426931731986
O102349,C14665,P225230,Electronics,274.82,0.0,2,Debit Card,2024-10-04,2024-10-08,North,No,Not Returned,549.64,10.5,55.46,28,Female,4,0,Low,0,0,0.08181936022527504
O102377,C12896,P238019,Electronics,169.72,0.1,1,Debit Card,2024-04-05,2024-04-12,East,No,Not Returned,152.75,8.58,9.75,46,Other,7,0,Low,0,0,0.07625222098341561
O102378,C13453,P236267,Sports,141.31,0.05,1,Credit Card,2024-08-27,2024-09-03,West,No,Not Returned,134.24,9.72,30.55,19,Male,7,0,Low,0,0,0.08300226184542787
O102393,C15626,P212077,Home,246.98,0.0,1,Debit Card,2023-11-28,2023-12-02,Central,No,Not Returned,246.98,9.86,59.29,60,Male,4,0,Low,0,0,0.0759717774315671
O102394,C17424,P204175,Electronics,295.37,0.1,1,Debit Card,2024-06-02,2024-06-07,South,No,Not Returned,265.83,9.16,22.74,35,Female,5,0,Low,0,0,0.07634678719352272
O102422,C15805,P208086,Electronics,408.34,0.05,1,Debit Card,2025-02-05,2025-02-09,North,No,Not Returned,387.92,9.3,37.25,47,Female,4,0,Low,0,0,0.07594639685246156
O102431,C15655,P225158,Electronics,247.69,0.0,1,Debit Card,2024-08-13,2024-08-19,East,No,Not Returned,247.69,8.38,21.34,21,Male,6,0,Low,0,0,0.07407525008634985
O102442,C13344,P246698,Electronics,137.12,0.0,1,Wallet,2024-11-07,2024-11-12,West,No,Not Returned,137.12,8.57,7.88,19,Female,5,0,Low,0,0,0.07325270896921429
O102456,C12433,P200368,Electronics,162.08,0.0,1,Credit Card,2025-05-15,2025-05-22,West,No,Not Returned,162.08,9.09,10.36,49,Female,7,0,Low,0,0,0.08187432502083426
O102504,C10001,P242154,Electronics,696.25,0.15,3,UPI,2025-03-02,2025-03-05,North,No,Not Returned,1775.44,11.85,201.2,24,Female,3,0,Medium,0,0,0.07531504382341839
O102517,C17014,P239899,Electronics,486.86,0.0,1,PayPal,2024-11-24,2024-11-27,Central,No,Not Returned,486.86,10.1,48.32,21,Male,3,0,Low,0,0,0.08049795363576731
O102526,C15424,P230146,Electronics,565.28,0.0,1,Debit Card,2023-12-27,2024-01-03,East,No,Not Returned,565.28,9.99,57.84,63,Male,7,0,Medium,0,0,0.08960477019629913
O102538,C11439,P204560,Home,326.75,0.0,1,Wallet,2024-11-09,2024-11-13,North,No,Not Returned,326.75,10.77,80.72,47,Female,4,0,Low,0,0,0.08152376366557543
O102547,C11107,P223184,Electronics,723.05,0.0,2,COD,2024-07-13,2024-07-18,South,No,Not Returned,1446.1,10.97,162.56,54,Female,5,0,Medium,0,1,0.07275300714065694
O102569,C17121,P222524,Toys,36.76,0.0,2,Wallet,2023-11-27,2023-12-02,South,No,Not Returned,73.52,9.54,19.87,30,Female,5,0,Low,0,0,0.07752330100186411
O102577,C11266,P243953,Electronics,797.97,0.0,1,Wallet,2024-03-13,2024-03-18,South,No,Not Returned,797.97,11.06,84.7,64,Female,5,0,Medium,0,0,0.09394191791177403
O102602,C17810,P244610,Electronics,740.42,0.0,1,Credit Card,2024-01-13,2024-01-19,East,No,Not Returned,740.42,9.85,79.0,63,Male,6,0,Medium,0,0,0.08586910710885468
O102605,C10754,P215920,Home,232.4,0.0,2,COD,2023-11-12,2023-11-19,West,No,Not Returned,464.8,10.61,119.53,42,Male,7,0,Low,0,1,0.07255011666906493
O102607,C14540,P221938,Electronics,547.42,0.2,4,Credit Card,2024-08-26,2024-09-01,East,No,Not Returned,1751.74,12.98,197.23,25,Male,6,0,Medium,0,0,0.08879325100065079
O102628,C10955,P209607,Electronics,194.49,0.0,3,Credit Card,2024-03-02,2024-03-08,East,No,Not Returned,583.47,10.01,60.01,52,Female,6,0,Low,0,0,0.08088595641063936
O102629,C16295,P239558,Electronics,229.49,0.0,1,Credit Card,2025-03-13,2025-03-17,North,No,Not Returned,229.49,9.27,18.27,46,Female,4,0,Low,0,0,0.07627914030282425
O102631,C11712,P205383,Electronics,665.23,0.0,2,Wallet,2023-12-26,2023-12-31,Central,No,Not Returned,1330.46,10.75,148.91,46,Male,5,0,Medium,0,0,0.08031214950693125
O102640,C13811,P213357,Electronics,426.33,0.05,2,UPI,2024-06-24,2024-06-28,North,Yes,Missing/Wrong item,810.03,11.18,86.02,23,Female,4,1,Low,0,0,0.08476819942022533
O102653,C15387,P235489,Sports,148.71,0.05,4,Credit Card,2025-05-14,2025-05-17,Central,No,Not Returned,565.1,12.35,157.18,30,Female,3,0,Low,0,0,0.0781094549194509
O102659,C12958,P200202,Electronics,69.88,0.0,2,Debit Card,2024-10-31,2024-11-04,West,No,Not Returned,139.76,9.33,7.44,43,Female,4,0,Low,0,0,0.07567839671858231
O102681,C15947,P220533,Electronics,405.02,0.0,1,Debit Card,2023-12-05,2023-12-11,South,No,Not Returned,405.02,10.09,38.51,27,Male,6,0,Low,0,0,0.08782944080894439
O102686,C12278,P224919,Electronics,1296.97,0.0,1,Debit Card,2024-08-27,2024-08-31,Central,No,Not Returned,1296.97,9.5,146.14,56,Male,4,0,Medium,0,0,0.0783252622539856
O102693,C12938,P201898,Electronics,1280.55,0.15,1,COD,2024-05-17,2024-05-23,West,No,Not Returned,1088.47,11.48,119.14,36,Female,6,0,Medium,0,1,0.09071269999647219
O102694,C13928,P222939,Electronics,961.57,0.05,1,Credit Card,2024-01-26,2024-01-29,Central,No,Not Returned,913.49,11.73,97.89,51,Female,3,0,Medium,0,0,0.09442900808064686
O102695,C12040,P231288,Electronics,167.96,0.0,1,Credit Card,2024-02-01,2024-02-06,South,No,Not Returned,167.96,8.74,11.42,48,Male,5,0,Low,0,0,0.07451572712592501
O102700,C14356,P221884,Electronics,1305.94,0.0,1,Debit Card,2023-10-10,2023-10-15,South,No,Not Returned,1305.94,11.53,145.18,41,Female,5,0,Medium,0,0,0.09851672660894867
O102714,C10629,P220394,Sports,135.0,0.0,2,Credit Card,2023-11-08,2023-11-12,North,No,Not Returned,270.0,10.04,70.96,56,Female,4,0,Low,0,0,0.07426369521015702
